Frame,nose_dist,body_dist,freezing,location,Right,Left
3812,2.7534476829594626e-05,2.023433619831717e-05,1,other,0.0,0.0
3813,9.49066379143081e-06,1.9004697618834448e-05,1,other,0.0,0.0
3814,6.129572713617301e-05,3.5447493352904754e-05,1,other,0.0,0.0
3815,6.023623155129197e-05,3.916602689983506e-05,1,other,0.0,0.0
3816,4.426860255325238e-05,1.1050547582071132e-05,1,other,0.0,0.0
3817,4.76707897363484e-05,3.421513436554709e-05,1,other,0.0,0.0
3818,8.476486411034805e-06,6.316957458021707e-05,1,other,0.0,0.0
3819,2.491890856173076e-05,2.288103693006062e-05,1,other,0.0,0.0
3820,9.847174340540145e-05,1.9609345993032437e-06,1,other,0.0,0.0
3821,9.174017016726736e-05,1.222124577407475e-05,1,other,0.0,0.0
3822,2.1901967928841847e-05,5.145780032695662e-05,1,other,0.0,0.0
3823,4.3722479169799175e-05,2.7369609823701863e-05,1,other,0.0,0.0
3824,5.059807852306664e-05,2.933139639830884e-05,1,other,0.0,0.0
3825,2.8805423091393225e-05,1.3641640415586649e-05,1,other,0.0,0.0
3826,1.0042072334920996e-05,9.66603181126824e-06,1,other,0.0,0.0
3827,8.465064469131979e-06,2.352359417134676e-05,1,other,0.0,0.0
3828,1.4324095782535397e-05,1.3879358443139128e-05,1,other,0.0,0.0
3829,1.0633255377736622e-05,1.9735219937731605e-05,1,other,0.0,0.0
3830,1.0380782932948309e-05,2.485296471223897e-05,1,other,0.0,0.0
3831,2.093318369773556e-06,5.987582796065125e-05,1,other,0.0,0.0
3832,4.854121727154376e-06,3.956443012696585e-05,1,other,0.0,0.0
3833,2.0971260777645503e-05,1.0436331177864158e-05,1,other,0.0,0.0
3834,1.2310099220958216e-05,2.1341551838450076e-05,1,other,0.0,0.0
3835,2.1098663410512587e-06,8.770817254318789e-05,1,other,0.0,0.0
3836,2.1098663410512587e-06,3.750572664787017e-05,1,other,0.0,0.0
3837,1.33296950700221e-05,3.362292404072651e-05,1,other,0.0,0.0
3838,3.334621634867652e-05,1.7638037699428597e-05,1,other,0.0,0.0
3839,5.9543631523281046e-05,1.082553531543221e-05,1,other,0.0,0.0
3840,1.8806225988821765e-05,2.6273103095085268e-05,1,other,0.0,0.0
3841,5.128153750447504e-05,1.5999172627954493e-05,1,other,0.0,0.0
3842,3.61768495367238e-05,3.447286109490224e-05,1,other,0.0,0.0
3843,1.5280613947764954e-05,7.007279438147912e-05,1,other,0.0,0.0
3844,3.3030531353850887e-05,2.34368084822234e-05,1,other,0.0,0.0
3845,6.263874175843883e-05,1.0459880392177593e-05,1,other,0.0,0.0
3846,1.3651161419531376e-05,6.118738610227702e-05,1,other,0.0,0.0
3847,1.5283897054329743e-05,9.635215614913684e-05,0,other,0.0,0.0
3848,8.805174504773681e-06,2.4407780899456794e-05,0,other,0.0,0.0
3849,1.946361534927176e-05,2.5513532475731064e-05,0,other,0.0,0.0
3850,1.7071855832178075e-05,3.080162100881814e-06,0,other,0.0,0.0
3851,3.803500183458218e-05,3.8392587221262767e-05,0,other,0.0,0.0
3852,1.2370139410346924e-05,1.7267702685988897e-05,0,other,0.0,0.0
3853,4.848076291710927e-06,1.8921417763303447e-05,0,other,0.0,0.0
3854,2.719881744049489e-05,2.8644897232648728e-05,0,other,0.0,0.0
3855,6.986001884854431e-06,2.6183916946529163e-05,0,other,0.0,0.0
3856,3.9570256554710665e-05,2.91099686324614e-05,0,other,0.0,0.0
3857,0.0002881528855136,4.287225356976542e-05,0,other,0.0,0.0
3858,0.0016534335967658,0.0002852690726765,0,other,0.0,0.0
3859,0.0028797509769933,0.0008591594281456,0,other,0.0,0.0
3860,0.0018495909328614,0.0008461612525383,0,other,0.0,0.0
3861,0.0005503911770686,0.0005457787091152,0,other,0.0,0.0
3862,0.0003391540148012,0.0001007095442789,0,other,0.0,0.0
3863,0.0002941477249952,2.542595790625768e-05,0,other,0.0,0.0
3864,0.0001136805811657,0.0001019680476499,0,other,0.0,0.0
3865,0.0001612954913403,0.0001417747441606,0,other,0.0,0.0
3866,0.0006401975596182,0.0004666041934451,0,other,0.0,0.0
3867,0.0002153728433512,0.0001163487862602,0,other,0.0,0.0
3868,0.0001488531165174,4.444440844649485e-05,0,other,0.0,0.0
3869,0.0009113767287091,0.0002911610784389,0,other,0.0,0.0
3870,0.0022873378216242,0.0005031734140378,0,other,0.0,0.0
3871,0.0013024553343602,0.0001516276990269,0,other,0.0,0.0
3872,0.0002829851529734,0.0003392653894749,0,other,0.0,0.0
3873,0.0003521337329484,0.0004418051973057,0,other,0.0,0.0
3874,0.0004765020158432,0.0002597131643581,0,other,0.0,0.0
3875,0.0002242129691174,0.0001539158453786,0,other,0.0,0.0
3876,0.0002607656721407,3.257814102014764e-05,0,other,0.0,0.0
3877,0.0001778380301879,6.688122713492355e-05,0,other,0.0,0.0
3878,0.0005766232917023,0.0001901036865564,0,other,0.0,0.0
3879,0.0004664122892518,4.877674345562057e-05,0,other,0.0,0.0
3880,0.001433580564839,2.4460342401063102e-05,0,other,0.0,0.0
3881,0.0035276246264788,0.0001624608762435,0,other,0.0,0.0
3882,0.0044430929359038,0.0004377362524325,0,other,0.0,0.0
3883,0.0041792932386251,0.0001200139377494,0,other,0.0,0.0
3884,0.0015145164080419,8.208828875690047e-06,0,other,0.0,0.0
3885,0.001233264135211,8.503319264496295e-05,0,other,0.0,0.0
3886,0.0022012569333654,0.0003878327971314,0,other,0.0,0.0
3887,0.0021223090820389,0.0003444490814587,0,other,0.0,0.0
3888,0.0020340123909991,0.0001946103467109,0,other,0.0,0.0
3889,0.0026849965564452,9.78898279102455e-05,0,other,0.0,0.0
3890,0.0020648853768645,0.0001530136422392,0,other,0.0,0.0
3891,0.0018714893537882,0.0004126815806588,0,other,0.0,0.0
3892,0.0006198069087068,0.0003370819324864,0,other,0.0,0.0
3893,0.0003474888556645,0.0001292430923896,0,other,0.0,0.0
3894,0.0004326539925329,0.0001572415930289,0,other,0.0,0.0
3895,9.604234856525244e-05,3.58598853399754e-05,0,other,0.0,0.0
3896,0.0002712595063016,6.473291443551592e-05,0,other,0.0,0.0
3897,0.0006374075347328,0.0002733832159535,0,other,0.0,0.0
3898,0.0002518704044463,0.0002272927273609,0,other,0.0,0.0
3899,0.0002781126682243,0.0004567823705296,0,other,0.0,0.0
3900,6.55261376831274e-05,0.0001481954159017,0,other,0.0,0.0
3901,3.1878123879283624e-05,1.8698013293452225e-05,0,other,0.0,0.0
3902,0.0001617543248808,4.132097823571828e-05,0,other,0.0,0.0
3903,0.000205026443765,0.0,0,other,0.0,0.0
3904,0.0003148036454331,6.698326024575101e-05,0,other,0.0,0.0
3905,0.0006178629321376,0.0001328132989287,0,other,0.0,0.0
3906,0.0001515711431449,0.0001168898568109,0,other,0.0,0.0
3907,0.0001641171971326,0.0002076917700456,0,other,0.0,0.0
3908,0.0006582983113507,0.0005058290872459,0,other,0.0,0.0
3909,0.0001728681565907,0.0002378098539949,0,other,0.0,0.0
3910,0.0001964901586558,0.00012298710922,0,other,0.0,0.0
3911,0.0006216334558,0.0001787354702846,0,other,0.0,0.0
3912,0.0010337531454278,0.0003776019912613,0,other,0.0,0.0
3913,0.000758545846787,0.0002544921639789,0,other,0.0,0.0
3914,0.0006255515509551,0.0002310452215834,0,other,0.0,0.0
3915,0.0005583301438337,0.000337479802143,0,other,0.0,0.0
3916,0.000368185797435,0.0003580350757649,0,other,0.0,0.0
3917,0.0002908169343472,0.0001705907270971,0,other,0.0,0.0
3918,0.0001228759378307,0.0001191848134797,0,other,0.0,0.0
3919,3.562309493324773e-05,4.2595467674415024e-05,0,other,0.0,0.0
3920,0.0001320017092815,5.3034992193421614e-05,0,other,0.0,0.0
3921,0.0001917361180829,7.762474018140444e-05,0,other,0.0,0.0
3922,0.0003458281011285,3.330331506618249e-05,0,other,0.0,0.0
3923,0.0002737863174589,2.5718478466225072e-05,0,other,0.0,0.0
3924,0.0005480716898103,0.0001257013121041,0,other,0.0,0.0
3925,0.00129939394339,0.0002435547059662,0,other,0.0,0.0
3926,0.0031852508659751,0.0003647202939456,0,other,0.0,0.0
3927,0.0046625438640691,0.0011820854340906,0,other,0.0,0.0
3928,0.0038840499327787,0.0018336663388635,0,other,0.0,0.0
3929,0.0042308359227916,0.0020566250484462,0,other,0.0,0.0
3930,0.0028284395819623,0.0005593565627964,0,other,0.0,0.0
3931,0.0019336086601205,0.0001550923186018,0,other,0.0,0.0
3932,0.0027999117161413,0.0004488488509079,0,other,0.0,0.0
3933,0.0045420473651439,0.0009189816354242,0,other,0.0,0.0
3934,0.0041460030414106,0.0002233351937586,0,other,0.0,0.0
3935,0.0029766517292214,5.6081621959329536e-06,0,other,0.0,0.0
3936,0.0006235997459765,9.088521231984786e-05,0,other,0.0,0.0
3937,0.0003018215547074,0.0003649272269269,0,other,0.0,0.0
3938,0.0003904407551882,0.0001055693493481,0,other,0.0,0.0
3939,0.0006231188577912,0.0001333106094472,0,other,0.0,0.0
3940,0.0010310955783144,0.0003854923742381,0,other,0.0,0.0
3941,0.0009597811752973,0.0005722900499632,0,other,0.0,0.0
3942,0.001112599781229,0.0001636416899484,0,other,0.0,0.0
3943,0.0009048215614802,3.0298118960752192e-05,0,other,0.0,0.0
3944,0.0008460502331681,8.199742585439748e-05,0,other,0.0,0.0
3945,0.0002092362684679,0.0002443695774678,0,other,0.0,0.0
3946,0.0002434986990229,0.0001303437221706,0,other,0.0,0.0
3947,0.0006543416031079,0.0001334577132137,0,other,0.0,0.0
3948,0.0014266576385096,0.0001566378112524,0,other,0.0,0.0
3949,0.0011098618450193,7.748717212307741e-05,0,other,0.0,0.0
3950,0.0010718936856955,7.666110834844655e-05,0,other,0.0,0.0
3951,0.0018557483140911,0.0002356098888224,0,other,0.0,0.0
3952,0.0005287603196055,0.000443924125111,0,other,0.0,0.0
3953,0.0005762237997297,0.0004787509285682,0,other,0.0,0.0
3954,0.0011903339900297,0.0003457531972984,0,other,0.0,0.0
3955,0.0006844459613419,0.0001126353398263,0,other,0.0,0.0
3956,0.0008687883625226,6.799936085087666e-05,0,other,0.0,0.0
3957,0.001367988459209,6.92774586863365e-05,0,other,0.0,0.0
3958,0.0008218263104933,2.075983566061906e-05,0,other,0.0,0.0
3959,0.0009475478980768,6.543410840738422e-05,0,other,0.0,0.0
3960,0.0004115661313574,9.10534161570761e-05,0,other,0.0,0.0
3961,0.000583939625629,2.203255412956961e-05,0,other,0.0,0.0
3962,0.0005851333092606,0.0001180366480137,0,other,0.0,0.0
3963,0.0008631124526954,0.0004841271406641,0,other,0.0,0.0
3964,0.0008420208819096,0.0002483787739297,0,other,0.0,0.0
3965,0.0010626295524,0.0002155006092698,0,other,0.0,0.0
3966,0.0010910518992748,0.0001224771425917,0,other,0.0,0.0
3967,0.0013601681878205,0.0001276218463429,0,other,0.0,0.0
3968,0.0015979868758773,0.0001218540424366,0,other,0.0,0.0
3969,0.0011259158103545,0.0003839953531828,0,other,0.0,0.0
3970,0.0009640624871784,0.0005865310810986,0,other,0.0,0.0
3971,0.0004976034927147,0.0003072693182452,0,other,0.0,0.0
3972,0.0006987737357552,0.0003984227132624,0,other,0.0,0.0
3973,0.0011200261779865,0.0001084370668227,0,other,0.0,0.0
3974,0.0003629143139529,3.221203214634403e-05,0,other,0.0,0.0
3975,0.0008268484760736,0.0001513250581246,0,other,0.0,0.0
3976,0.0003961061294847,0.0001089313877938,0,other,0.0,0.0
3977,0.0013468814239298,0.0001767504688904,0,other,0.0,0.0
3978,0.0030552645765818,0.0001772975514607,0,other,0.0,0.0
3979,0.0030190633667878,0.0002964907147899,0,other,0.0,0.0
3980,0.0028554158675955,0.0004008579838828,0,other,0.0,0.0
3981,0.0017184321154532,0.0003019237015644,0,other,0.0,0.0
3982,0.0007986742241821,6.388826522143005e-05,0,other,0.0,0.0
3983,0.0005092898348584,0.0001183595355222,0,other,0.0,0.0
3984,0.0004019729384279,5.65515915069012e-05,0,other,0.0,0.0
3985,0.0002253066497944,1.5457722730709817e-05,0,other,0.0,0.0
3986,0.0007855088287805,0.0001739788149877,0,other,0.0,0.0
3987,0.0009143455960122,0.0005894781980519,0,other,0.0,0.0
3988,0.0003230206297923,0.0001452698113195,0,other,0.0,0.0
3989,0.0003830031198005,4.940168464519015e-05,0,other,0.0,0.0
3990,0.0001281265861902,0.0002237023957216,0,other,0.0,0.0
3991,0.0003430025334453,0.0002299067193051,0,other,0.0,0.0
3992,0.0006202969638063,0.0005185103068534,0,other,0.0,0.0
3993,0.0008553470321275,0.0003780128855769,0,other,0.0,0.0
3994,0.0007124226387458,7.323138802062442e-05,0,other,0.0,0.0
3995,0.0002190945719191,1.3105993271551596e-05,0,other,0.0,0.0
3996,0.0001120191090214,5.74448401883225e-05,0,other,0.0,0.0
3997,0.0001587921705318,3.329820150271785e-05,0,other,0.0,0.0
3998,0.0001531484745976,1.6534181326655073e-06,0,other,0.0,0.0
3999,3.32960439366592e-05,2.406279902315585e-05,0,other,0.0,0.0
4000,1.9882548966562397e-05,1.979869247019738e-05,0,other,0.0,0.0
4001,9.268418288416396e-05,5.513372981568971e-05,0,other,0.0,0.0
4002,8.40194181273619e-05,3.585337563491317e-05,1,other,0.0,0.0
4003,3.125842451210496e-05,2.894868074573772e-05,1,other,0.0,0.0
4004,8.803725628992452e-05,8.832804098122715e-05,1,other,0.0,0.0
4005,0.0001508962877231,3.911404620156607e-05,1,other,0.0,0.0
4006,8.648875644346901e-05,8.529119622451893e-05,1,other,0.0,0.0
4007,6.90397180851155e-05,0.0001529915929228,1,other,0.0,0.0
4008,6.953882881390763e-05,0.0002198937949355,1,other,0.0,0.0
4009,6.831583658534901e-05,7.236668761042634e-05,1,other,0.0,0.0
4010,0.0001634475686152,6.564267489820504e-05,1,other,0.0,0.0
4011,0.0001277009042055,3.417770939021327e-05,1,other,0.0,0.0
4012,0.0001833846674409,9.901055378397084e-05,1,other,0.0,0.0
4013,0.0002433886687517,5.8354168715365786e-05,1,other,0.0,0.0
4014,0.0002726285768738,3.082039699397053e-05,1,other,0.0,0.0
4015,0.0001072847801304,4.256830569856829e-05,1,other,0.0,0.0
4016,3.22787158851509e-05,1.3985793745838748e-05,1,other,0.0,0.0
4017,6.813499974960504e-05,1.565080674954089e-05,1,other,0.0,0.0
4018,4.71224000373197e-05,1.9597794164709664e-05,1,other,0.0,0.0
4019,5.3853877048410935e-05,8.201310393530301e-05,1,other,0.0,0.0
4020,7.605562642410172e-05,5.5316734809020085e-05,1,other,0.0,0.0
4021,4.761895430189897e-05,4.829079992317606e-05,1,other,0.0,0.0
4022,3.014978449835628e-05,7.590286232485347e-05,1,other,0.0,0.0
4023,6.37096895138356e-06,1.7600513778028508e-05,1,other,0.0,0.0
4024,1.007836588418365e-05,5.824885898473298e-06,1,other,0.0,0.0
4025,4.04181937412142e-05,3.115417830037989e-05,1,other,0.0,0.0
4026,6.783842590238633e-05,7.883761011164647e-05,1,other,0.0,0.0
4027,0.0002485947045126,0.0001268794268959,1,other,0.0,0.0
4028,0.0001682495201349,7.674877321088633e-05,1,other,0.0,0.0
4029,0.0002676486281904,6.778764081719575e-05,0,other,0.0,0.0
4030,0.0004988510968682,0.0001664337495953,0,other,0.0,0.0
4031,0.0001178211784499,0.0001158123003299,0,other,0.0,0.0
4032,3.533874739577669e-05,4.09873810882293e-05,0,other,0.0,0.0
4033,8.811794718575072e-06,2.115849231163851e-05,0,other,0.0,0.0
4034,0.0,5.340900141295985e-05,0,other,0.0,0.0
4035,2.0907528431858287e-05,7.898922438288403e-05,0,other,0.0,0.0
4036,0.0001048355621801,2.6324592918291983e-05,0,other,0.0,0.0
4037,0.0001340479336833,1.3148055352113044e-05,0,other,0.0,0.0
4038,0.0001594820617431,3.662777558710118e-06,0,other,0.0,0.0
4039,0.000364017161931,9.70922671975316e-05,0,other,0.0,0.0
4040,0.0011292072940975,0.0005468343877961,0,other,0.0,0.0
4041,0.0017129941021036,0.0009301189774675,0,other,0.0,0.0
4042,0.0026321827389186,0.0006441878889439,0,other,0.0,0.0
4043,0.0040573385740985,0.0008644828619083,0,other,0.0,0.0
4044,0.0035382482968279,0.0010839339214186,0,other,0.0,0.0
4045,0.001906473272313,0.0002494977807477,0,other,0.0,0.0
4046,0.0011293360346918,1.848904068609669e-05,0,other,0.0,0.0
4047,0.0008780489761714,6.000100364382031e-05,0,other,0.0,0.0
4048,0.0009672820075888,0.0002596237507424,0,other,0.0,0.0
4049,0.0002007131019227,0.0002083020091912,0,other,0.0,0.0
4050,0.0001034914882132,7.503862792070097e-05,0,other,0.0,0.0
4051,0.0004219904192919,1.6377645808731165e-05,0,other,0.0,0.0
4052,0.0003377075625155,6.647694113828366e-05,0,other,0.0,0.0
4053,0.0013072360998272,0.0001668460406738,0,other,0.0,0.0
4054,0.0018867270360275,5.109704341132034e-05,0,other,0.0,0.0
4055,0.0018060125762521,4.351542146194705e-05,0,other,0.0,0.0
4056,0.0015640384585326,2.444153866976849e-05,0,other,0.0,0.0
4057,0.0010956238896513,0.0002757448989606,0,other,0.0,0.0
4058,0.0016574768938671,0.0009721887402271,0,other,0.0,0.0
4059,0.0010005602717668,0.0002523112493297,0,other,0.0,0.0
4060,0.0001678919703303,0.000152881028448,0,other,0.0,0.0
4061,0.0003017664247027,0.0001359283219544,0,other,0.0,0.0
4062,0.0007556497987447,5.951957815587205e-05,0,other,0.0,0.0
4063,0.0004427309800086,8.463641370980531e-05,0,other,0.0,0.0
4064,0.0001482194487431,4.691191827173124e-05,0,other,0.0,0.0
4065,0.0002392618559883,7.095282330354376e-05,0,other,0.0,0.0
4066,9.50298938099498e-05,3.560113647039138e-05,0,other,0.0,0.0
4067,6.774909338695559e-05,2.4151759485518756e-05,0,other,0.0,0.0
4068,0.0001546519838672,5.532491659627862e-06,0,other,0.0,0.0
4069,8.20134052587207e-05,2.5138101226369665e-05,0,other,0.0,0.0
4070,0.0001328774824408,6.557095499447651e-05,0,other,0.0,0.0
4071,0.0001949536087529,1.585766528437917e-05,1,other,0.0,0.0
4072,0.000162898668696,3.746792078109694e-06,1,other,0.0,0.0
4073,4.190199164303031e-05,1.5676910190162024e-05,1,other,0.0,0.0
4074,5.0635490303427625e-05,1.802907558243591e-05,1,other,0.0,0.0
4075,1.4219246827796733e-05,3.602658216897357e-05,1,other,0.0,0.0
4076,9.110319658734808e-05,9.745760501957482e-06,1,other,0.0,0.0
4077,0.0003227959205862,2.8307508385297725e-05,1,other,0.0,0.0
4078,0.0001588730943612,8.310777696489603e-05,1,other,0.0,0.0
4079,9.690518600144596e-05,2.4791843596745966e-05,1,other,0.0,0.0
4080,9.022089596783536e-05,2.5086938386049017e-05,1,other,0.0,0.0
4081,0.0001271853174182,3.564759056485696e-05,1,other,0.0,0.0
4082,8.480591622441823e-05,2.545900287621482e-05,1,other,0.0,0.0
4083,4.45283148249096e-05,2.920957236084379e-05,1,other,0.0,0.0
4084,0.0001005411566844,6.557826715866159e-06,1,other,0.0,0.0
4085,7.690438343448418e-05,1.0193550322288305e-05,1,other,0.0,0.0
4086,1.6896271784933482e-05,5.295463150316593e-05,0,other,0.0,0.0
4087,2.2688281969132054e-05,6.200523292342553e-05,0,other,0.0,0.0
4088,8.806353019948783e-05,3.504103617453129e-05,0,other,0.0,0.0
4089,3.736477259333056e-05,5.791061422526507e-05,0,other,0.0,0.0
4090,0.000101999461878,2.365865032279016e-05,0,other,0.0,0.0
4091,9.355965656343924e-05,5.259871977756185e-05,0,other,0.0,0.0
4092,0.0002040046491547,8.568395403143159e-05,0,other,0.0,0.0
4093,0.0002657095519519,2.623296985923912e-05,0,other,0.0,0.0
4094,0.0002137762106956,3.926764294743594e-05,0,other,0.0,0.0
4095,0.0001189850356324,5.07672888445582e-05,0,other,0.0,0.0
4096,0.0004959211211475,1.2047837743237692e-05,0,other,0.0,0.0
4097,0.0020927867460744,5.863291356653097e-05,0,other,0.0,0.0
4098,0.0029673811056938,0.0002599345350861,0,other,0.0,0.0
4099,0.0017639395381234,0.0003405971818914,0,other,0.0,0.0
4100,0.0018673784373718,0.00024076950742,0,other,0.0,0.0
4101,0.0027717231876956,0.0001253552854605,0,other,0.0,0.0
4102,0.0021345935629194,4.463249139520392e-05,0,other,0.0,0.0
4103,0.0034448979444599,0.0002233960813909,0,other,0.0,0.0
4104,0.0029579247504867,0.0004168491207814,0,other,0.0,0.0
4105,0.002355088138698,0.0002472696142227,0,other,0.0,0.0
4106,0.0015706091677407,6.601913059354204e-05,0,other,0.0,0.0
4107,0.0005205977979822,0.0001023794792537,0,other,0.0,0.0
4108,0.000224699173355,8.394703085075259e-05,0,other,0.0,0.0
4109,0.0002800441423308,0.0003182245380911,0,other,0.0,0.0
4110,0.0012145414138484,0.0005271317708006,0,other,0.0,0.0
4111,0.001502730615744,0.0008251749775841,0,other,0.0,0.0
4112,0.0003184601917254,0.0001868562115957,0,other,0.0,0.0
4113,0.000159709779285,2.355783828579519e-05,0,other,0.0,0.0
4114,0.0006373451640642,0.0001071856444497,0,other,0.0,0.0
4115,0.0016896063488551,8.30512195065073e-05,0,other,0.0,0.0
4116,0.0015213407177576,0.0001072931608073,0,other,0.0,0.0
4117,0.00197763873947,2.61134975836816e-05,0,other,0.0,0.0
4118,0.0009845427858842,3.622123062624012e-05,0,other,0.0,0.0
4119,0.0002764355038703,0.0002068699600678,0,other,0.0,0.0
4120,0.0005636033192523,0.0005908631654889,0,other,0.0,0.0
4121,0.0010635195073606,0.0001698174610301,0,other,0.0,0.0
4122,0.0007578210121958,0.000102991978818,0,other,0.0,0.0
4123,0.0006026100596407,0.0002604415110611,0,other,0.0,0.0
4124,0.0018597746461913,0.0008395739506592,0,other,0.0,0.0
4125,0.0004760746554773,0.0002164297425307,0,other,0.0,0.0
4126,7.97988470888905e-05,3.899849885561676e-05,0,other,0.0,0.0
4127,8.550166671217832e-05,7.377637205685517e-06,0,other,0.0,0.0
4128,6.856938330116014e-05,2.5406291946197256e-05,0,other,0.0,0.0
4129,0.0001108744254567,6.249617161895316e-06,0,other,0.0,0.0
4130,3.181042691646515e-05,5.21882741882916e-05,0,other,0.0,0.0
4131,3.7867274330594113e-06,5.329904422872455e-05,0,other,0.0,0.0
4132,3.887006242364104e-05,6.052520501753778e-05,0,other,0.0,0.0
4133,0.0001196803194124,1.92786969361336e-05,0,other,0.0,0.0
4134,3.4249153660126524e-05,5.899768732311028e-05,0,other,0.0,0.0
4135,0.0002708116873576,6.969974747460924e-05,0,other,0.0,0.0
4136,0.0018049651789092,6.747534384255732e-05,0,other,0.0,0.0
4137,0.0037278150029353,0.0002589777644487,0,other,0.0,0.0
4138,0.0033843642096346,0.0001464401207954,0,other,0.0,0.0
4139,0.0023043015495419,0.0003466058211366,0,other,0.0,0.0
4140,0.0016344646562845,0.0005998958107343,0,other,0.0,0.0
4141,0.0010657461756421,0.0002169101007784,0,other,0.0,0.0
4142,0.0014976744193017,0.0001593493646332,0,other,0.0,0.0
4143,0.0004083390471743,0.0002036026611604,0,other,0.0,0.0
4144,0.0010658824750242,0.0001376406885948,0,other,0.0,0.0
4145,0.0017177169258802,0.0001347640013659,0,other,0.0,0.0
4146,0.0005606368792172,8.50919242849029e-05,0,other,0.0,0.0
4147,0.0010143177763574,0.0002610164851318,0,other,0.0,0.0
4148,0.001204195791053,0.0003673600720253,0,other,0.0,0.0
4149,0.001010873549662,0.0002899816307846,0,other,0.0,0.0
4150,0.0006345859238795,0.0007237639952889,0,other,0.0,0.0
4151,0.0003175820874071,0.0002603567997807,0,other,0.0,0.0
4152,0.0008968242299199,0.0002644985004839,0,other,0.0,0.0
4153,0.0017999633968746,0.0005216458996926,0,other,0.0,0.0
4154,0.0007578118056746,0.0002670391965713,0,other,0.0,0.0
4155,0.0001073880873299,0.0001695865899021,0,other,0.0,0.0
4156,0.0004812191816868,3.5700811640264445e-05,0,other,0.0,0.0
4157,0.0015333639533689,2.3557416146626763e-05,0,other,0.0,0.0
4158,0.0014630916320991,0.0001084214164526,0,other,0.0,0.0
4159,0.0012047713806896,0.000119080551065,0,other,0.0,0.0
4160,0.002907548500938,8.233412595910407e-05,0,other,0.0,0.0
4161,0.0048870359304082,0.0001319489479872,0,other,0.0,0.0
4162,0.00400665816463,0.0006228327092697,0,other,0.0,0.0
4163,0.0025723478661811,0.0005564129523129,0,other,0.0,0.0
4164,0.0027482810205161,0.0002558381171819,0,other,0.0,0.0
4165,0.005292495151076,0.000256444493126,0,other,0.0,0.0
4166,0.001941539560218,0.0005859876652092,0,other,0.0,0.0
4167,0.0012447311452392,0.0006216924539615,0,other,0.0,0.0
4168,0.0009428173490222,0.0008929358927706,0,other,0.0,0.0
4169,0.0007966713390236,0.0009785608244048,0,other,0.0,0.0
4170,0.0010729326324455,0.0002292086476484,0,other,0.0,0.0
4171,0.0040354389239664,0.0002712861634689,0,other,0.0,0.0
4172,0.00343735018677,0.0008904577233077,0,other,0.0,0.0
4173,0.0007361261043023,0.0002291995873704,0,other,0.0,0.0
4174,0.0016778967154698,0.0003749590038966,0,other,0.0,0.0
4175,0.0030704827340259,0.0015511029784522,0,other,0.0,0.0
4176,0.0027539812495242,0.0010518023714998,0,other,0.0,0.0
4177,0.0030997320215655,0.001066679583674,0,other,0.0,0.0
4178,0.0021335977765127,0.0011596945515266,0,other,0.0,0.0
4179,0.0004340123392322,0.0008343752345751,0,other,0.0,0.0
4180,0.001002806472497,0.0002236214099676,0,other,0.0,0.0
4181,0.0014081631603119,0.000210973076538,0,other,0.0,0.0
4182,0.0019743269682899,0.0001121640270742,0,other,0.0,0.0
4183,0.0036424373635857,2.097075806658365e-05,0,other,0.0,0.0
4184,0.0033504945956941,3.419914069162644e-06,0,other,0.0,0.0
4185,0.0041632172416714,0.0001149475952956,0,other,0.0,0.0
4186,0.0026450740728307,0.0005624427004422,0,other,0.0,0.0
4187,0.0013549029841339,0.0005550927583106,0,other,0.0,0.0
4188,0.0006487025917992,0.0002547130336771,0,other,0.0,0.0
4189,0.0004033967591001,0.0002380156145567,0,other,0.0,0.0
4190,8.689419750800131e-05,0.0003395820794178,0,other,0.0,0.0
4191,0.0001575064120765,0.0002158648394785,0,other,0.0,0.0
4192,0.0002875815003086,0.0001250607296551,0,other,0.0,0.0
4193,0.0002814143311568,3.1469530404276774e-05,0,other,0.0,0.0
4194,0.0002543094468705,3.395348378319679e-05,0,other,0.0,0.0
4195,0.0007570184983183,0.0003093766511972,0,other,0.0,0.0
4196,0.0021881248536854,0.0013673811027722,0,other,0.0,0.0
4197,0.0011877470537485,0.0009309397871667,0,other,0.0,0.0
4198,0.0007485948543842,0.0005370730897833,0,other,0.0,0.0
4199,0.0016941178728749,0.0003174436120433,0,other,0.0,0.0
4200,0.0027260497870779,9.73602551264012e-05,0,other,0.0,0.0
4201,0.0036722848733512,8.528359199570574e-05,0,other,0.0,0.0
4202,0.0034015882442208,4.870443835360539e-05,0,other,0.0,0.0
4203,0.0015097635422509,0.0002338238442623,0,other,0.0,0.0
4204,0.0010856717774204,0.0004003616030755,0,other,0.0,0.0
4205,0.0018714903055527,0.0001024741877488,0,other,0.0,0.0
4206,0.0040452682273072,7.986194113346081e-05,0,other,0.0,0.0
4207,0.0017878016105916,0.0001825013216314,0,other,0.0,0.0
4208,0.0021481632519758,0.0002632825980262,0,other,0.0,0.0
4209,0.0024656346702282,0.0002688068711278,0,other,0.0,0.0
4210,0.0016016983409926,0.0001221241090016,0,other,0.0,0.0
4211,0.0014933088531904,0.0002218866952641,0,other,0.0,0.0
4212,0.0011222550082937,0.0004896349025513,0,other,0.0,0.0
4213,0.0011216779386897,0.0011809515155347,0,other,0.0,0.0
4214,0.0006535745945249,0.0005191803153176,0,other,0.0,0.0
4215,0.0015880799062212,0.0002190860198566,0,other,0.0,0.0
